,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
4946,0.0,0.0,0,0.0,6.0,9.062778632052163,-3.9633162998156966,3.494896696586593,1900-08,Windows,Microsoft Edge,Eastern Europe,Bing search,Returning_Visitor,0,1
4947,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
4948,0.0,0.0,0,0.0,27.0,13.046040398729934,-3.3524072174927233,0.0,1900-11,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,0,0
4949,5.0,4.711624187803506,2,1.6377825598659173,148.0,15.235016866040725,-5.809142990314028,4.124115997199009,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,1
4950,0.0,4.008321185858752,0,0.0,26.0,10.156688767788461,-4.509860006183766,2.7289494800916363,1900-11,iOS,Safari,North America,Google search,Returning_Visitor,0,1
4951,0.0,0.0,0,0.0,3.0,5.646732822882353,-2.703062659591171,0.0,1900-11,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
4952,5.0,6.840917893814724,0,0.0,85.0,13.87964347019679,-3.6888794541139363,0.0,1900-11,MACOS,Safari,North America,Youtube channel,Returning_Visitor,0,0
4953,0.0,0.0,0,0.0,23.0,10.877949245356367,-3.473768074496991,0.0,1900-05,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
4954,1.0,6.071277201643871,0,0.0,3.0,9.034005254089053,-4.509860006183766,0.0,1900-10,Windows,QQ,North America,Google search,Returning_Visitor,0,0
4955,4.0,2.1598345578506155,0,0.0,35.0,9.26830136176805,-4.199705077879927,4.5475767867541546,1900-03,MACOS,Google Chrome,Western Europe,Google search,Returning_Visitor,1,1
4956,1.0,2.1598345578506155,0,0.0,8.0,11.431302859162287,-4.199705077879927,3.378600586727269,1900-05,Android,Google Chrome,Asia,Bing search,Returning_Visitor,1,1
4957,6.0,5.4922232906096475,0,0.0,144.0,16.094501795971347,-5.809142990314028,0.0,1900-11,Windows,Mozilla Firefox,North America,Affiliate marketing,Returning_Visitor,1,0
4958,0.0,0.0,0,0.0,11.0,9.502004909595927,-3.4420193761824103,0.0,1900-03,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
4959,0.0,0.0,0,0.0,3.0,5.084320242109639,-2.995732273553991,0.0,1900-12,MACOS,Safari,Northern Africa,Instagram ads,Returning_Visitor,0,0
4960,1.0,3.0225617099129143,0,0.0,1.0,10.511556675609315,-4.199705077879927,0.0,1900-12,Windows,Google Chrome,Western Europe,Google search,New_Visitor,0,0
4961,4.0,6.73286155668322,0,0.0,126.0,16.14150496397592,-3.9633162998156966,0.0,1900-11,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,1,0
4962,2.0,3.227382626194471,1,4.864244299262274,88.0,13.8943059444431,-3.575550768806933,0.9235022599481479,1900-08,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,0,0
4963,1.0,4.602527021384954,0,0.0,1.0,13.875558146889993,-3.4420193761824103,3.202512258798009,1900-10,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,1
4964,0.0,2.1598345578506155,0,0.0,20.0,10.438321443982538,-3.170085660698769,0.0,1900-05,iOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
4965,0.0,0.0,0,0.0,2.0,0.0,-1.6094379124341003,0.0,1900-11,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
4966,11.0,6.9114336542449175,3,7.508628357433122,481.0,15.7288406932332,-3.506557897319982,1.0744559692304256,1900-11,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
4967,4.0,3.1627090773673037,1,6.382749274061619,15.0,9.188172229854555,-4.199705077879927,0.0,1900-03,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
4968,0.0,0.0,0,0.0,6.0,2.9052589191359077,-2.864704011147587,0.0,1900-11,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,1,0
4969,0.0,0.0,0,0.0,4.0,7.9961404553259054,-3.6888794541139363,0.0,1900-12,Windows,Google Chrome,North America,Youtube channel,Returning_Visitor,0,0
4970,13.0,7.947953228740446,0,0.0,301.0,16.21021601560345,-3.863232841258714,0.6453869592546639,1900-12,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
4971,0.0,0.0,0,0.0,3.0,7.601845119613348,-3.4112477175156566,0.0,1900-12,Android,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,0,0
4972,0.0,2.1598345578506155,0,0.0,13.0,8.163074205586994,-2.995732273553991,0.0,1900-03,Windows,Internet Explorer,Africa,Facebook ads,Returning_Visitor,0,0
4973,7.0,6.557219771531092,0,0.0,1.0,13.596718865868036,-3.6888794541139363,0.0,1900-05,Android,Google Chrome,Asia,Twitter,Returning_Visitor,0,0
4974,2.0,5.391230755765829,1,2.2502793987372383,19.0,10.982919013151498,-3.3242363405260273,0.0,1900-08,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
4975,0.0,0.0,0,0.0,27.0,11.154117536712688,-2.617295837833746,0.0,1900-11,iOS,Safari,Western Europe,Facebook ads,Returning_Visitor,1,0
4976,0.0,0.0,0,0.0,13.0,10.374266242526543,-3.270169119255751,0.0,1900-05,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,0,0
4977,0.0,0.0,0,0.0,6.0,8.66424845581366,-4.268697949366879,0.0,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
4978,0.0,0.0,0,0.0,14.0,9.473979351470401,-2.3025850929940455,0.0,1900-05,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,0
4979,0.0,0.0,0,0.0,1.0,10.159755204307794,-3.3242363405260273,0.0,1900-09,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
4980,2.0,4.1431687332626685,0,0.0,17.0,8.149035218000755,-3.816712825623821,2.6536657697351798,1900-08,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,1
4981,0.0,0.0,0,0.0,29.0,10.492766540571763,-3.270169119255751,0.0,1900-11,Android,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,0,0
4982,0.0,0.0,0,0.0,12.0,8.156065515982615,-4.017383521085972,0.0,1900-12,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,1,0
4983,1.0,6.0736394137461645,0,0.0,16.0,10.684891505830526,-3.816712825623821,0.0,1900-12,MACOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
4984,0.0,2.1598345578506155,0,0.0,35.0,7.9961404553259054,-3.7297014486341915,0.0,1900-05,Windows,Mozilla Firefox,North America,Bing search,Returning_Visitor,0,0
4985,0.0,0.0,0,0.0,8.0,8.506903260034642,-2.4769384801388235,0.0,1900-05,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,1,0
4986,0.0,0.0,2,3.220759794317468,13.0,9.847120739652814,-3.473768074496991,0.0,1900-12,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
4987,0.0,0.0,0,0.0,9.0,7.799485793215281,-2.8134107167600364,3.321657933922339,1900-03,MACOS,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,1
4988,1.0,5.713997821688023,2,0.0,43.0,13.013586550582316,-5.115995809754082,1.323068498105488,1900-03,Windows,Opera,Asia,Facebook ads,Returning_Visitor,0,1
4989,3.0,6.344460719980095,0,0.0,56.0,10.626670512753103,-3.7297014486341915,0.0,1900-05,MACOS,Safari,North America,Bing search,Returning_Visitor,0,0
4990,3.0,4.544531220061204,0,0.0,22.0,11.912112157861142,-4.422848629194137,0.0,1900-11,Windows,Opera,Eastern Europe,Instagram ads,New_Visitor,0,0
4991,0.0,0.0,0,0.0,10.0,9.105304064848612,-2.995732273553991,0.0,1900-12,Windows,Google Chrome,Africa,Youtube channel,New_Visitor,0,0
4992,0.0,0.0,0,0.0,152.0,14.208558697021605,-4.3428059215206005,0.0,1900-11,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
4993,0.0,0.0,0,0.0,14.0,10.989623669891788,-4.605170185988091,0.0,1900-08,Windows,Opera,Eastern Europe,Instagram ads,Returning_Visitor,0,0
4994,2.0,5.601415070824315,1,2.2502793987372383,72.0,11.839442475821025,-4.3428059215206005,0.0,1900-03,Android,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,1,0
4995,0.0,0.0,1,4.793829869860485,1.0,11.71738038459557,-5.298317366548036,0.0,1900-09,MACOS,Safari,Western Europe,Google search,New_Visitor,0,0
4996,4.0,5.367230563843154,2,2.9342727672557425,9.0,7.154478624631955,-3.036554268074246,0.0,1900-08,Android,Android,North America,Instagram ads,Returning_Visitor,0,0
4997,15.0,7.896996936195061,1,3.3119346421879343,45.0,13.628790726277833,-4.605170185988091,3.008649234933989,1900-11,Windows,Google Chrome,North America,Youtube channel,Returning_Visitor,0,0
4998,5.0,2.1598345578506155,1,0.0,39.0,12.293279820288417,-3.6888794541139363,2.933355140703536,1900-11,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,1
4999,2.0,5.512285743827319,0,0.0,36.0,10.816735409708231,-2.9759296462578115,0.0,1900-11,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
5000,0.0,0.0,0,0.0,4.0,9.219648309904406,-2.995732273553991,0.0,1900-03,Windows,QQ,South America,Instagram ads,Returning_Visitor,0,0
5001,0.0,0.0,0,0.0,1.0,7.782981114174399,-2.703062659591171,0.0,1900-12,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
5002,2.0,6.4514471122725165,0,0.0,19.0,11.330884358814236,-3.912023005428146,0.0,1900-03,Windows,Google Chrome,Oceania,Google search,New_Visitor,0,0
5003,0.0,0.0,0,0.0,2.0,0.0,-1.6094379124341003,0.0,1900-03,MACOS,Safari,North America,Youtube ads,Returning_Visitor,1,0
5004,0.0,0.0,0,0.0,17.0,7.176455793984162,-3.611918412977808,0.0,1900-11,Windows,Mozilla Firefox,Western Europe,Youtube channel,New_Visitor,0,0
5005,0.0,0.0,0,0.0,1.0,9.737300758217259,-3.816712825623821,0.0,1900-03,Windows,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,0,0
5006,2.0,5.461088488987433,5,6.35357443356799,3.0,7.0642376275512255,-3.4112477175156566,0.0,1900-05,Android,Google Chrome,Western Europe,Newsletter,Returning_Visitor,0,0
5007,2.0,5.5429015826842205,0,0.0,17.0,9.35011661630479,-4.8283137373023015,0.0,1900-05,iOS,Safari,North America,Bing search,New_Visitor,0,0
5008,0.0,2.1598345578506155,0,0.0,3.0,3.546474297983473,-2.3025850929940455,0.0,1900-03,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
5009,0.0,0.0,0,0.0,49.0,11.05576330838477,-3.270169119255751,0.0,1900-06,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
5010,5.0,6.107854137716727,1,3.1869640122530063,25.0,9.62622575878806,-3.101092789211817,1.9020611271983068,1900-08,Windows,QQ,Oceania,Instagram ads,Returning_Visitor,0,0
5011,23.0,6.9847792647755655,9,5.10928433398162,102.0,15.587793861802336,-4.422848629194137,2.0772396230018315,1900-11,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,0,1
5012,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
5013,7.0,6.061790010811028,0,0.0,11.0,7.433776082138705,-3.0576076772720784,0.0,1900-11,iOS,Safari,North America,Google search,Returning_Visitor,0,0
5014,0.0,0.0,0,0.0,6.0,7.4531007603775965,-3.270169119255751,0.0,1900-12,MACOS,Safari,North America,Google search,New_Visitor,0,0
5015,0.0,0.0,0,0.0,1.0,6.558738834569452,-2.3025850929940455,0.0,1900-03,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
5016,1.0,5.913297959107451,0,0.0,12.0,10.034132446361182,-5.521460917862246,0.0,1900-07,Windows,Google Chrome,North America,Google search,New_Visitor,1,0
5017,0.0,0.0,0,0.0,7.0,7.121083741155446,-2.5383074265151158,0.0,1900-05,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
5018,0.0,2.1598345578506155,0,0.0,6.0,8.736403623641174,-4.961845129926823,4.253424070641079,1900-11,ChromeOS,Google Chrome,Northern Africa,Google search,New_Visitor,1,1
5019,8.0,7.452374368936831,0,0.0,52.0,11.871973153438475,-4.074541934925921,0.0,1900-05,Windows,Microsoft Edge,Asia,Google search,Returning_Visitor,0,0
5020,0.0,0.0,0,0.0,2.0,1.1760847457962618,-2.3025850929940455,0.0,1900-05,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
5021,2.0,2.1598345578506155,2,2.7889417701575576,26.0,9.693462543467621,-5.809142990314028,0.0,1900-03,MACOS,Safari,Western Europe,Google search,New_Visitor,0,0
5022,0.0,0.0,0,0.0,4.0,6.82025327283924,-2.995732273553991,0.0,1900-05,Windows,QQ,North America,Instagram ads,Returning_Visitor,0,0
5023,10.0,6.703477976625062,0,0.0,40.0,11.197852968316756,-4.074541934925921,0.0,1900-12,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,0
5024,0.0,6.5977921733386955,0,0.0,21.0,11.088231857168529,-3.0576076772720784,0.0,1900-03,MACOS,Safari,North America,Youtube channel,Returning_Visitor,0,0
5025,0.0,0.0,0,0.0,16.0,7.68129525156433,-3.816712825623821,0.0,1900-11,Windows,Google Chrome,North America,Twitter,New_Visitor,0,0
5026,0.0,0.0,0,0.0,26.0,10.689893846838444,-3.270169119255751,0.0,1900-09,Windows,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,0,0
5027,11.0,5.688572417793045,3,7.888582976762925,1.0,9.21517663949263,-3.0576076772720784,0.0,1900-12,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,1,0
5028,0.0,0.0,0,0.0,1.0,11.461473486224415,-3.123565645063876,0.0,1900-12,MACOS,Safari,Eastern Europe,Affiliate marketing,Returning_Visitor,0,0
5029,2.0,4.406483046039072,0,0.0,6.0,6.406508483345451,-3.540459448995663,3.8287297369245388,1900-10,Windows,Google Chrome,North America,Google search,New_Visitor,0,1
5030,3.0,4.748147567681902,0,0.0,69.0,13.187846607884142,-4.199705077879927,2.3484877059725715,1900-07,Android,Google Chrome,North America,Bing search,Returning_Visitor,0,0
5031,0.0,0.0,0,0.0,21.0,10.04697696773492,-4.017383521085972,0.0,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,1,0
5032,0.0,0.0,0,0.0,5.0,8.843280172200966,-3.4112477175156566,0.0,1900-05,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,0,0
5033,0.0,0.0,0,0.0,1.0,8.524918292418173,-3.3524072174927233,0.0,1900-05,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
5034,0.0,0.0,0,0.0,3.0,3.947013676471583,-2.703062659591171,0.0,1900-11,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
5035,0.0,0.0,0,0.0,3.0,5.399594012299116,-2.3025850929940455,0.0,1900-05,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
5036,0.0,0.0,0,0.0,8.0,7.176455793984162,-2.7181005369557116,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
5037,2.0,4.806945528148138,0,0.0,38.0,12.464992329338497,-3.7722610630529876,0.0,1900-12,Windows,Google Chrome,Africa,Google search,Returning_Visitor,1,0
5038,1.0,3.8810756533421986,0,0.0,25.0,8.697825608630046,-4.199705077879927,0.5330414069940016,1900-11,Windows,Google Chrome,Asia,Youtube channel,Returning_Visitor,0,0
5039,3.0,5.66477711329157,0,0.0,41.0,11.356337377032714,-4.961845129926823,0.0,1900-09,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,0
5040,0.0,0.0,0,0.0,21.0,9.333118611134893,-3.1941832122778293,0.0,1900-07,Android,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,0,0
5041,15.0,6.92529976100887,2,5.611079906335705,32.0,12.597110168348053,-2.8134107167600364,1.0744559692304256,1900-03,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
5042,1.0,3.347667395786657,0,0.0,10.0,8.785095680893745,-3.575550768806933,0.0,1900-03,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,0,0
5043,1.0,5.269466124300866,0,0.0,13.0,7.424049114072689,-5.115995809754082,0.0,1900-11,Android,Google Chrome,North America,Google search,New_Visitor,0,0
5044,5.0,4.872519431658358,1,0.0,56.0,13.48358262534331,-4.074541934925921,2.4940325540126267,1900-05,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,0,1
5045,4.0,2.1598345578506155,0,0.0,28.0,10.030911154718776,-4.710530701645918,0.0,1900-09,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
5046,5.0,7.131156557703092,0,0.0,73.0,10.500836036550036,-5.115995809754082,0.0,1900-06,Android,Google Chrome,North America,Youtube ads,New_Visitor,0,0
5047,0.0,0.0,0,0.0,2.0,5.17570795075326,-2.3025850929940455,0.0,1900-05,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
5048,2.0,4.12426682039469,0,0.0,20.0,9.67867706287735,-3.575550768806933,0.0,1900-12,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
5049,1.0,3.885075107488221,0,0.0,35.0,11.10966184092506,-3.863232841258714,0.0,1900-09,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,1,0
5050,3.0,5.281807213784908,0,0.0,20.0,8.099205894469508,-5.298317366548036,0.0,1900-11,MACOS,Safari,Eastern Europe,Youtube channel,Returning_Visitor,1,0
5051,1.0,3.0225617099129143,0,0.0,14.0,10.631784710674332,-3.123565645063876,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
5052,0.0,0.0,0,0.0,12.0,8.894966525440397,-2.396895772465287,0.0,1900-05,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
5053,2.0,2.1598345578506155,0,0.0,8.0,8.127813235893806,-6.214608098422191,3.7188910456081725,1900-03,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,1
5054,6.0,6.383687692689043,1,0.0,75.0,14.79404309504265,-3.540459448995663,2.063705016606341,1900-11,iOS,Google Chrome,North America,Google search,Returning_Visitor,0,1
5055,9.0,7.495663810833755,8,5.62504684005962,35.0,11.662137280334765,-3.036554268074246,2.597605666643087,1900-05,Windows,Google Chrome,Southern Africa,Twitter,Returning_Visitor,0,0
5056,0.0,0.0,0,0.0,84.0,9.932320704834751,-3.2968373663379125,0.0,1900-12,Android,Android,Western Europe,Google search,Returning_Visitor,0,0
5057,0.0,0.0,0,0.0,4.0,3.014363952059523,-1.6554818509355071,0.0,1900-05,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
5058,0.0,0.0,0,0.0,31.0,9.762522562518575,-3.3813947543659757,0.0,1900-05,Windows,Microsoft Edge,Eastern Europe,Instagram ads,Returning_Visitor,0,0
5059,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-02,Windows,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,0,0
5060,5.0,2.1598345578506155,0,0.0,28.0,11.160408967285505,-4.961845129926823,2.3792405788882074,1900-11,Windows,Google Chrome,North America,Instagram ads,New_Visitor,0,1
5061,0.0,0.0,0,0.0,31.0,11.168774805614964,-4.135166556742356,0.0,1900-02,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
5062,0.0,0.0,0,0.0,18.0,9.94235418345207,-3.912023005428146,4.021972950694264,1900-12,MACOS,Safari,Western Europe,Google search,Returning_Visitor,1,1
5063,0.0,2.1598345578506155,0,0.0,52.0,12.834204419639999,-4.961845129926823,0.0,1900-05,Windows,Google Chrome,Oceania,Instagram ads,Returning_Visitor,0,0
5064,0.0,0.0,0,0.0,8.0,5.451647887057575,-2.703062659591171,0.0,1900-09,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
5065,1.0,5.540628036900633,0,0.0,66.0,12.90727302779145,-5.521460917862246,0.0,1900-08,Windows,Mozilla Firefox,Africa,Google search,Returning_Visitor,0,1
5066,0.0,0.0,0,0.0,1.0,8.512923757488874,-3.3524072174927233,0.0,1900-12,Android,Google Chrome,South America,Twitter,Returning_Visitor,0,0
5067,11.0,6.654137599423519,0,0.0,178.0,14.837698600388276,-5.809142990314028,1.2662691786208864,1900-11,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,1,1
5068,0.0,0.0,0,0.0,21.0,7.840221209545413,-3.170085660698769,0.0,1900-03,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,0,0
5069,0.0,0.0,0,0.0,11.0,10.147467355851996,-4.605170185988091,0.0,1900-09,MACOS,Safari,North America,Bing search,Returning_Visitor,0,0
5070,0.0,0.0,0,0.0,5.0,5.234232723203053,-3.473768074496991,0.0,1900-05,Windows,Mozilla Firefox,Southern Africa,Instagram ads,Returning_Visitor,0,0
5071,3.0,5.2118361385466,4,8.09826072748424,300.0,14.431766895826115,-4.135166556742356,0.0,1900-11,Windows,Safari,Western Europe,Google search,Returning_Visitor,0,1
5072,2.0,5.160699580829675,1,2.9826446184098896,10.0,9.067540917045402,-3.473768074496991,0.0,1900-05,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
5073,0.0,0.0,0,0.0,1.0,11.41609199564121,-3.2188758248682006,0.0,1900-05,Windows,Microsoft Edge,Western Europe,Google search,Returning_Visitor,0,0
5074,4.0,5.104534176004413,2,6.644359490513979,31.0,11.360232223521418,-4.074541934925921,2.063705016606341,1900-09,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
5075,0.0,0.0,0,0.0,93.0,15.465911694884216,-2.6736487743848776,0.0,1900-11,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
5076,1.0,4.21027627282157,0,0.0,12.0,6.325907722893177,-2.9374633654300153,0.0,1900-07,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
5077,0.0,0.0,0,0.0,28.0,13.85175578316452,-3.3242363405260273,0.0,1900-08,iOS,Safari,Africa,Facebook ads,Returning_Visitor,0,0
5078,2.0,5.1457403417379295,0,0.0,103.0,14.38282133558411,-4.8283137373023015,5.177850663038949,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,1
5079,0.0,0.0,0,0.0,10.0,11.094678786618937,-2.1037342342488805,0.0,1900-12,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
5080,11.0,6.56886885511355,2,5.027889049138999,30.0,11.713959717317056,-3.3242363405260273,2.457132926554005,1900-07,Windows,Google Chrome,Western Europe,Facebook page,Returning_Visitor,0,0
5081,0.0,2.1598345578506155,0,0.0,22.0,10.116486970022319,-3.9633162998156966,0.0,1900-02,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
5082,0.0,0.0,0,0.0,12.0,6.437874981584099,-2.864704011147587,0.0,1900-03,Windows,Mozilla Firefox,Africa,Facebook ads,Returning_Visitor,0,0
5083,5.0,5.047633884724652,0,0.0,5.0,5.115285365785717,-3.2188758248682006,0.0,1900-10,Android,Android,North America,Instagram ads,Returning_Visitor,0,0
5084,0.0,0.0,0,0.0,9.0,6.700473139162471,-3.540459448995663,0.0,1900-05,MACOS,Google Chrome,North America,Facebook ads,Returning_Visitor,1,0
5085,8.0,7.722153513903659,1,6.368253342657212,80.0,12.707822796739276,-4.710530701645918,3.0197764328153194,1900-03,Windows,Mozilla Firefox,Eastern Europe,Youtube channel,New_Visitor,0,1
5086,0.0,0.0,0,0.0,58.0,8.884718635629078,-3.4420193761824103,0.0,1900-03,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
5087,0.0,0.0,0,0.0,7.0,6.453379147723826,-2.396895772465287,0.0,1900-05,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
5088,0.0,0.0,0,0.0,21.0,7.646336445713708,-4.605170185988091,0.0,1900-03,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
5089,0.0,0.0,0,0.0,18.0,8.53089249978945,-4.509860006183766,0.0,1900-03,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
5090,2.0,4.683230151197394,0,0.0,53.0,11.948539577828054,-5.298317366548036,1.4528265600909247,1900-03,Android,Google Chrome,Southern Africa,Google search,Returning_Visitor,0,1
5091,11.0,7.125435816230217,4,6.948772416312095,187.0,16.703612611511677,-3.3813947543659757,0.0,1900-11,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
5092,1.0,4.577810896380015,0,0.0,3.0,5.373021171006055,-3.4112477175156566,0.0,1900-11,MACOS,Safari,Western Europe,Youtube channel,New_Visitor,0,0
5093,0.0,0.0,0,0.0,1.0,9.67867706287735,-1.6094379124341003,0.0,1900-05,Android,Google Chrome,North America,Twitter,Returning_Visitor,0,0
5094,0.0,0.0,0,0.0,25.0,12.39457691272384,-4.199705077879927,0.0,1900-08,MACOS,Safari,North America,Bing search,Returning_Visitor,0,0
5095,0.0,0.0,0,0.0,12.0,8.24554319599039,-3.7297014486341915,0.0,1900-12,MACOS,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
5096,0.0,0.0,0,0.0,11.0,7.472255791416807,-3.2188758248682006,0.0,1900-05,Android,Google Chrome,South America,Bing search,Returning_Visitor,0,0
5097,1.0,3.1627090773673037,0,0.0,42.0,9.201712000951154,-3.0576076772720784,0.0,1900-08,Windows,Internet Explorer,North America,Google search,Returning_Visitor,0,0
5098,0.0,0.0,0,0.0,53.0,12.122450090580232,-4.422848629194137,0.0,1900-11,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,0
5099,6.0,6.067726714334689,0,0.0,8.0,6.390642175304716,-4.074541934925921,0.0,1900-11,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
5100,0.0,0.0,0,0.0,10.0,8.084766064231458,-3.912023005428146,0.0,1900-03,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
5101,0.0,0.0,0,0.0,18.0,9.697145262110514,-3.101092789211817,0.0,1900-05,MACOS,Safari,North America,Instagram ads,Returning_Visitor,1,0
5102,8.0,4.905070424784108,6,2.4895240531793195,87.0,13.91051620473661,-3.6888794541139363,2.2951591980441295,1900-11,Android,Google Chrome,South America,Google search,Returning_Visitor,0,0
5103,0.0,0.0,0,0.0,39.0,9.210696719652267,-3.123565645063876,0.0,1900-05,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,0,0
5104,3.0,4.7380991148765865,0,0.0,4.0,5.234232723203053,-3.912023005428146,0.0,1900-08,Android,Google Chrome,Africa,Instagram ads,New_Visitor,1,0
5105,3.0,4.052574141635694,3,2.3608946800540034,38.0,10.572360769647505,-3.912023005428146,0.0,1900-09,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
5106,0.0,0.0,0,0.0,2.0,4.169316541877227,-1.9661128563728327,0.0,1900-12,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
5107,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Android,Google Chrome,North America,Tik Tok page,New_Visitor,1,0
5108,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-02,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,0,0
