,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
7464,6.0,148.5006,0,0.0,15.0,232.0,0.0,0.014,0.0,1900-09,Android,Google Chrome,Asia,Google search,New_Visitor,1,0
7465,0.0,0.0,0,0.0,15.0,312.0,0.0,0.002,0.0,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
7466,1.0,3.0,0,0.0,26.0,2097.0,0.0,0.02,0.0,1900-05,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
7467,6.0,322.2,0,0.0,5.0,35.0,0.0,0.04,0.0,1900-11,Android,Google Chrome,Western Europe,Google search,New_Visitor,0,1
7468,0.0,0.0,0,0.0,6.0,128.0,0.0,0.075,0.0,1900-03,Windows,Google Chrome,North America,Yahoo Search,Returning_Visitor,1,0
7469,0.0,6.6,0,0.0,17.0,1469.0,0.0179,0.064,0.0,1900-11,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,0,0
7470,0.0,0.0,0,0.0,25.0,1184.0,0.0095,0.029,0.0,1900-05,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7471,0.0,0.0,0,0.0,10.0,179.0,0.0,0.02,8.4,1900-10,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,1
7472,0.0,131.08,1,9.0,40.0,1316.0,0.0,0.01,32.9,1900-05,Windows,Google Chrome,Africa,Bing search,Returning_Visitor,1,0
7473,4.0,22.66428274,4,116.6666667,40.0,2326.0,0.0156,0.047,0.0,1900-09,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7474,0.0,0.0,0,0.0,10.0,239.0,0.1133,0.12,0.0,1900-11,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
7475,0.0,0.0,0,0.0,21.0,1845.0,0.0063,0.026,0.0,1900-12,MACOS,Safari,North America,Google search,New_Visitor,1,0
7476,2.0,111.4666667,0,0.0,63.0,961.0,0.0,0.015,8.7,1900-12,Windows,Microsoft Edge,Southern Africa,Facebook ads,Returning_Visitor,0,0
7477,0.0,0.0,0,0.0,5.0,309.0,0.0,0.014,10.0,1900-09,Windows,Google Chrome,North America,Google search,New_Visitor,0,1
7478,4.0,29.7,4,28.33333333,8.0,145.0,0.0461,0.037,0.0,1900-07,Windows,Google Chrome,North America,Google search,New_Visitor,0,1
7480,0.0,0.0,0,0.0,15.0,418.0,0.0,0.008,41.5,1900-03,Windows,Google Chrome,North America,Google search,New_Visitor,1,1
7481,0.0,6.6,0,0.0,2.0,700.0,0.0,0.033,0.0,1900-12,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,0,0
7482,0.0,6.6,0,0.0,1.0,1063.0,0.0062,0.026,0.0,1900-08,MACOS,Safari,Eastern Europe,Bing search,Returning_Visitor,0,0
7483,0.0,0.0,3,176.5,130.0,7002.0,0.0225,0.036,0.0,1900-12,Android,Google Chrome,Asia,Google search,Returning_Visitor,0,0
7484,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-05,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7485,0.0,0.0,0,0.0,4.0,297.0,0.0667,0.133,0.0,1900-05,MACOS,Safari,Asia,Facebook ads,Returning_Visitor,0,0
7486,0.0,0.0,0,0.0,23.0,522.0,0.02,0.028,0.0,1900-11,Android,Google Chrome,Oceania,Youtube ads,Returning_Visitor,0,0
7487,0.0,6.6,0,0.0,15.0,246.0,0.0111,0.047,0.0,1900-03,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,0,0
7488,0.0,0.0,0,0.0,20.0,654.0,0.0235,0.074,0.0,1900-03,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,0
7489,0.0,0.0,0,0.0,1.0,40.0,0.0,0.1,0.0,1900-03,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,1,0
7490,0.0,0.0,0,0.0,28.0,1150.0,0.0042,0.028,0.0,1900-12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7491,2.0,17.5,0,0.0,13.0,628.0,0.0,0.036,0.0,1900-05,Android,Google Chrome,Asia,Bing search,New_Visitor,0,0
7492,0.0,0.0,0,0.0,9.0,127.0,0.0,0.03,0.0,1900-05,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,0,0
7493,3.0,73.83333333,1,15.15,30.0,361.0,0.0,0.016,0.0,1900-09,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
7494,2.0,821.5,0,0.0,19.0,703.0,0.0219,0.041,0.0,1900-09,Android,Google Chrome,North America,Bing search,Returning_Visitor,0,0
7495,2.0,47.6,0,0.0,10.0,249.0,0.0,0.031,0.0,1900-10,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7496,0.0,0.0,0,0.0,18.0,843.0,0.0,0.023,0.0,1900-11,Windows,Microsoft Edge,North America,Direct Traffic,Returning_Visitor,1,0
7497,3.0,6.6,1,127.5,23.0,1218.0,0.0,0.017,5.9,1900-11,Windows,Google Chrome,Asia,Direct Traffic,Returning_Visitor,1,0
7498,0.0,0.0,0,0.0,4.0,109.0,0.0,0.022,0.0,1900-12,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
7499,2.0,89.0,0,0.0,13.0,263.0,0.0,0.026,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7500,0.0,0.0,0,0.0,4.0,47.0,0.0,0.052,0.0,1900-11,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
7501,0.0,0.0,0,0.0,5.0,12.0,0.0783,0.16,0.0,1900-05,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
7502,0.0,0.0,0,0.0,16.0,339.0,0.0249,0.025,0.0,1900-12,Android,Google Chrome,Oceania,Direct Traffic,Returning_Visitor,0,0
7503,0.0,0.0,1,33.5,13.0,1953.0,0.0187,0.036,27.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,1,0
7504,3.0,43.0,0,0.0,1.0,284.0,0.0,0.011,0.0,1900-12,Windows,Microsoft Edge,Asia,Youtube channel,Returning_Visitor,0,0
7505,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-06,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7506,3.0,7.0,2,26.5,81.0,2690.0,0.0,0.014,0.0,1900-12,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
7507,0.0,0.0,0,0.0,5.0,56.0,0.0,0.048,0.0,1900-05,MACOS,Safari,North America,Instagram ads,New_Visitor,0,0
7509,5.0,71.0,0,0.0,0.0,0.0,0.0,0.05,0.0,1900-03,Android,Google Chrome,Asia,Yahoo Search,New_Visitor,1,0
7510,0.0,6.6,0,0.0,1.0,589.0,0.2,0.2,0.0,1900-11,MACOS,Safari,Oceania,Google search,Returning_Visitor,0,0
7511,6.0,85.73833333,2,5.0,52.0,2489.0,0.005,0.027,23.2,1900-12,Android,Google Chrome,Oceania,Facebook ads,Returning_Visitor,0,0
7512,3.0,53.0,0,0.0,16.0,552.0,0.0105,0.029,0.0,1900-05,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7513,2.0,17.0,2,148.0,38.0,589.0,0.0161,0.033,10.9,1900-05,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,1
7514,7.0,72.41666667,0,0.0,10.0,1276.0,0.0,0.04,0.0,1900-12,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,0
7515,0.0,0.0,0,0.0,11.0,122.0,0.0105,0.034,0.0,1900-05,Windows,Google Chrome,Northern Africa,Bing search,Returning_Visitor,0,0
7516,5.0,6.6,0,0.0,18.0,716.0,0.0,0.014,0.0,1900-03,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,1,0
7517,0.0,0.0,0,0.0,303.0,2839.0,0.0039,0.012,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7518,0.0,0.0,0,0.0,10.0,700.0,0.0,0.0,0.0,1900-03,Windows,Google Chrome,North America,Youtube channel,Returning_Visitor,0,0
7519,4.0,40.25,0,0.0,24.0,888.0,0.0,0.03,0.0,1900-12,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
7520,5.0,458.5833333,2,125.3,48.0,845.0,0.0143,0.024,6.2,1900-12,Windows,Microsoft Edge,South America,Google search,Returning_Visitor,0,0
7521,2.0,56.5,0,0.0,16.0,223.0,0.0,0.045,0.0,1900-11,ChromeOS,Google Chrome,Oceania,Instagram ads,Returning_Visitor,1,0
7522,10.0,6.6,5,32.0,84.0,3823.0,0.0018,0.019,0.0,1900-05,iOS,Safari,Africa,Twitter,Returning_Visitor,0,0
7523,0.0,0.0,0,0.0,3.0,90.0,0.0,0.1,0.0,1900-05,iOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
7524,0.0,0.0,0,0.0,25.0,124.0,0.0115,0.008,0.0,1900-07,Android,Google Chrome,Eastern Europe,Tik Tok page,Returning_Visitor,1,0
7525,3.0,214.0,0,0.0,19.0,596.0,0.0,0.023,0.0,1900-11,Windows,Mozilla Firefox,Western Europe,Google search,New_Visitor,1,0
7526,0.0,0.0,0,0.0,22.0,410.0,0.0354,0.057,0.0,1900-03,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
7527,3.0,30.5,0,0.0,14.0,900.0,0.0294,0.047,0.0,1900-03,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,0,0
7528,9.0,6.6,1,27.66666667,1.0,2785.0,0.0026,0.023,12.9,1900-05,Windows,Google Chrome,North America,Twitter,Returning_Visitor,1,0
7529,0.0,0.0,0,0.0,13.0,98.0,0.1111,0.162,0.0,1900-03,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
7530,1.0,18.0,0,0.0,16.0,798.0,0.0,0.014,0.0,1900-07,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,0,0
7531,0.0,75.6,0,0.0,27.0,589.0,0.0264,0.059,0.0,1900-08,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,1,0
7532,0.0,0.0,0,0.0,7.0,216.0,0.0521,0.067,0.0,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
7533,14.0,1021.090909,0,0.0,306.0,4666.0,0.0054,0.012,0.0,1900-11,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,1
7534,5.0,36.2,0,0.0,44.0,1010.0,0.0,0.003,22.8,1900-10,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,0
7535,3.0,63.5,0,0.0,9.0,513.0,0.0,0.013,0.0,1900-03,Windows,Internet Explorer,Eastern Europe,Instagram ads,Returning_Visitor,0,0
7536,7.0,119.1666667,0,0.0,23.0,1675.0,0.0067,0.011,0.0,1900-12,Windows,Google Chrome,Asia,Google search,New_Visitor,0,0
7537,0.0,0.0,0,0.0,5.0,52.0,0.04,0.075,0.0,1900-05,Android,Google Chrome,North America,Bing search,Returning_Visitor,0,0
7538,2.0,146.25,0,0.0,6.0,176.0,0.0125,0.028,0.0,1900-11,MACOS,Google Chrome,Asia,Twitter,Returning_Visitor,0,0
7539,3.0,47.5,0,0.0,12.0,256.0,0.0286,0.059,0.0,1900-08,Android,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,0,0
7540,0.0,0.0,0,0.0,5.0,387.0,0.0,0.073,0.0,1900-05,Windows,Mozilla Firefox,Western Europe,Instagram ads,Returning_Visitor,0,0
7541,5.0,35.0,0,0.0,30.0,820.0,0.0108,0.022,0.0,1900-12,MACOS,Safari,Oceania,Affiliate marketing,Returning_Visitor,1,0
7542,0.0,0.0,0,0.0,59.0,2790.0,0.0244,0.04,0.0,1900-12,MACOS,Safari,Northern Africa,Instagram ads,Returning_Visitor,0,0
7543,6.0,44.83333333,2,84.98333333,107.0,3577.0,0.0029,0.019,2.8,1900-05,iOS,Safari,Asia,Facebook ads,Returning_Visitor,0,1
7544,0.0,0.0,0,0.0,8.0,105.0,0.0,0.01,0.0,1900-05,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7545,10.0,141.75,0,0.0,49.0,2940.0,0.0,0.011,0.0,1900-11,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
7546,0.0,0.0,0,0.0,25.0,538.0,0.0,0.004,0.0,1900-03,Windows,Google Chrome,Africa,Google search,Returning_Visitor,0,0
7547,9.0,180.1869151,0,0.0,13.0,216.0,0.0194,0.022,0.0,1900-12,MACOS,Google Chrome,Western Europe,Google search,New_Visitor,1,0
7548,0.0,0.0,2,11.0,22.0,971.0,0.0416,0.073,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7549,12.0,297.5828282,5,1691.475,156.0,2257.0,0.0022,0.028,2.6,1900-11,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,0
7550,0.0,0.0,0,0.0,13.0,289.0,0.0,0.027,0.0,1900-11,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
7551,3.0,56.0,0,0.0,20.0,1506.0,0.0,0.017,0.0,1900-11,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,1,0
7552,3.0,502.0,0,0.0,2.0,98.0,0.0,0.04,0.0,1900-05,Windows,Google Chrome,South America,Bing search,Returning_Visitor,0,0
7553,1.0,72.5,0,0.0,6.0,2.0,0.0,0.067,0.0,1900-11,MACOS,Safari,North America,Tik Tok ads,Returning_Visitor,0,1
7554,0.0,0.0,0,0.0,3.0,0.0,0.2,0.2,0.0,1900-05,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,0,0
7555,4.0,59.6,0,0.0,7.0,268.0,0.0122,0.045,0.0,1900-10,MACOS,Safari,North America,Google search,Returning_Visitor,1,1
7556,3.0,96.0,0,0.0,9.0,488.0,0.0,0.013,0.0,1900-12,Windows,Mozilla Firefox,Oceania,Instagram ads,Returning_Visitor,0,0
7557,7.0,78.6,0,0.0,29.0,769.0,0.005,0.013,17.9,1900-10,Windows,Google Chrome,Asia,Google search,New_Visitor,0,1
7558,0.0,0.0,0,0.0,23.0,617.0,0.029,0.023,0.0,1900-12,Android,Google Chrome,Oceania,Google search,Returning_Visitor,1,0
7559,0.0,0.0,0,0.0,6.0,12.0,0.0,0.033,0.0,1900-03,iOS,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,1,0
7560,6.0,824.0,0,0.0,37.0,803.0,0.0153,0.042,0.0,1900-05,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,0,0
7561,5.0,37.21666667,1,100.22,28.0,324.0,0.0182,0.025,0.0,1900-11,MACOS,Safari,Asia,Bing search,Returning_Visitor,0,0
7562,1.0,54.0,0,0.0,2.0,112.0,0.0,0.05,0.0,1900-03,Windows,Google Chrome,Southern Africa,Affiliate marketing,Returning_Visitor,0,0
7563,2.0,67.3,0,0.0,66.0,2730.0,0.0136,0.032,0.0,1900-07,Windows,Opera,Africa,Google search,Returning_Visitor,0,0
7564,4.0,74.0,1,203.0,177.0,7588.0,0.0019,0.012,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7565,5.0,449.7,0,0.0,1.0,96.0,0.0143,0.047,0.0,1900-10,Android,Google Chrome,Africa,Bing search,Returning_Visitor,0,0
7566,0.0,6.6,4,256.375,26.0,504.0,0.0073,0.029,0.0,1900-11,MACOS,Safari,Asia,Google search,Returning_Visitor,0,0
7567,3.0,38.0,0,0.0,7.0,115.0,0.0,0.017,0.0,1900-11,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,0
7568,2.0,6.6,0,0.0,6.0,139.0,0.0,0.01,0.0,1900-09,MACOS,Google Chrome,South America,Facebook ads,New_Visitor,0,0
7569,0.0,0.0,0,0.0,2.0,18.0,0.0,0.067,0.0,1900-03,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
7570,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-11,Android,Google Chrome,Northern Africa,Affiliate marketing,Returning_Visitor,1,0
7571,0.0,0.0,0,0.0,7.0,252.0,0.0,0.038,58.9,1900-07,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,1
7572,11.0,298.6066667,0,0.0,43.0,979.0,0.005,0.011,0.0,1900-09,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
7573,1.0,70.5,0,0.0,31.0,951.0,0.0,0.004,0.0,1900-09,Windows,Google Chrome,North America,Google search,Returning_Visitor,1,0
7574,5.0,68.75,0,0.0,1.0,1063.0,0.0194,0.019,0.0,1900-12,MACOS,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
7575,0.0,0.0,0,0.0,3.0,16.0,0.0,0.033,0.0,1900-11,Android,Google Chrome,North America,Direct Traffic,Returning_Visitor,1,0
7576,0.0,0.0,0,0.0,3.0,779.0,0.0,0.02,0.0,1900-05,Android,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,0,0
7577,1.0,36.8,0,0.0,15.0,335.0,0.02,0.035,0.0,1900-06,MACOS,Safari,Oceania,Google search,Returning_Visitor,0,0
7578,0.0,0.0,1,17.0,11.0,814.0,0.0,0.013,0.0,1900-03,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,0,0
7579,0.0,0.0,0,0.0,11.0,379.0,0.0,0.02,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7580,0.0,6.6,3,90.0,36.0,663.0,0.0,0.032,0.0,1900-08,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,0
7581,0.0,0.0,0,0.0,15.0,617.0,0.0174,0.036,30.4,1900-05,MACOS,Safari,Africa,Instagram ads,Returning_Visitor,1,0
7582,0.0,0.0,0,0.0,28.0,678.0,0.0097,0.042,0.0,1900-05,Windows,Mozilla Firefox,North America,Youtube ads,Returning_Visitor,0,0
7583,0.0,0.0,0,0.0,2.0,48.0,0.1,0.167,0.0,1900-05,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
7584,2.0,29.0,0,0.0,25.0,700.0,0.0,0.006,0.0,1900-03,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
7585,1.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-12,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,1,0
7586,11.0,484.0833333,2,56.66666667,233.0,7406.0,0.0029,0.011,11.1,1900-11,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
7587,3.0,28.0,0,0.0,6.0,30.0,0.0,0.0,0.0,1900-08,MACOS,Safari,North America,Affiliate marketing,Returning_Visitor,1,0
7588,4.0,92.20885143,0,0.0,234.0,10137.0,0.0003,0.003,8.8,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
7589,0.0,0.0,0,0.0,11.0,295.0,0.025,0.058,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7590,1.0,6.0,0,0.0,129.0,2001.0,0.0031,0.009,0.0,1900-11,MACOS,Safari,Western Europe,Google search,Returning_Visitor,1,1
7591,1.0,39.5,0,0.0,11.0,270.0,0.0,0.013,0.0,1900-10,Android,Google Chrome,Africa,Bing search,Returning_Visitor,1,0
7592,0.0,6.6,2,62.0,39.0,880.0,0.0134,0.026,0.0,1900-05,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
7593,0.0,0.0,0,0.0,5.0,27.0,0.025,0.067,0.0,1900-12,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
7594,5.0,113.0,0,0.0,5.0,181.0,0.05,0.12,0.0,1900-03,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
7595,0.0,0.0,0,0.0,2.0,589.0,0.0,0.067,0.0,1900-05,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
7596,3.0,229.0,1,142.0,28.0,877.0,0.0054,0.018,0.0,1900-05,MACOS,Safari,Asia,Bing search,Returning_Visitor,1,0
7597,0.0,0.0,2,15.0,145.0,3786.0,0.0099,0.025,0.0,1900-05,Windows,Google Chrome,Africa,Bing search,Returning_Visitor,1,0
7598,1.0,20.0,0,0.0,44.0,1708.0,0.0,0.009,5.5,1900-09,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7599,10.0,287.121717,1,0.0,228.0,7748.0,0.0015,0.012,16.1,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,1
7600,0.0,6.6,0,0.0,31.0,1117.0,0.0106,0.038,0.0,1900-11,Windows,Internet Explorer,North America,Tik Tok ads,Returning_Visitor,0,0
7601,0.0,59.0,1,141.0,9.0,448.0,0.0,0.022,0.0,1900-03,MACOS,Safari,South America,Google search,Returning_Visitor,0,0
7602,9.0,259.941303,3,641.1166667,37.0,860.0,0.0129,0.036,9.8,1900-07,Windows,Google Chrome,Africa,Google search,Returning_Visitor,1,1
7603,2.0,70.0,0,0.0,0.0,72.0,0.0,0.067,0.0,1900-05,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
7604,3.0,6.6,0,0.0,2.0,28.0,0.0,0.04,0.0,1900-05,MACOS,Safari,Western Europe,Bing search,Returning_Visitor,0,0
7605,5.0,6.6,1,18.0,31.0,1354.0,0.0061,0.006,0.0,1900-12,Android,Google Chrome,Western Europe,Youtube channel,New_Visitor,0,0
7606,4.0,126.0,0,0.0,48.0,2653.0,0.003,0.011,13.2,1900-05,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
7607,0.0,0.0,0,0.0,7.0,1120.0,0.0,0.012,54.4,1900-03,Android,Google Chrome,Asia,Youtube channel,New_Visitor,1,1
7608,1.0,245.5,0,0.0,21.0,1869.0,0.0,0.006,0.0,1900-12,MACOS,Safari,North America,Youtube channel,Returning_Visitor,0,0
7609,1.0,25.2,1,73.0,12.0,691.0,0.0,0.01,78.3,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7610,5.0,863.7666667,3,90.3,130.0,7105.0,0.0214,0.031,5.8,1900-10,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,1
7611,2.0,10.4,0,0.0,10.0,942.0,0.0,0.022,0.0,1900-10,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7612,0.0,0.0,0,0.0,19.0,2200.0,0.018,0.032,0.0,1900-11,Windows,QQ,Eastern Europe,Affiliate marketing,Returning_Visitor,0,0
7613,1.0,43.5,0,0.0,1.0,589.0,0.0,0.013,0.0,1900-12,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
7614,0.0,0.0,0,0.0,29.0,1207.0,0.0,0.007,0.0,1900-11,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
7615,3.0,66.5,0,0.0,4.0,83.0,0.0,0.02,0.0,1900-11,MACOS,Safari,North America,Youtube channel,Returning_Visitor,1,0
7616,4.0,275.0,0,0.0,30.0,900.0,0.0,0.005,0.0,1900-12,MACOS,Safari,South America,Instagram ads,Returning_Visitor,0,0
7617,4.0,88.0,0,0.0,0.0,9.0,0.0,0.05,0.0,1900-05,Windows,Google Chrome,North America,Tik Tok page,New_Visitor,0,0
7618,0.0,0.0,0,0.0,16.0,2317.0,0.0252,0.04,0.0,1900-12,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7619,1.0,98.6,3,506.6,32.0,725.0,0.0051,0.001,32.6,1900-10,Windows,Mozilla Firefox,North America,Instagram Page,New_Visitor,1,1
7620,2.0,53.0,0,0.0,9.0,197.0,0.025,0.046,0.0,1900-05,Windows,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,0,0
7621,3.0,71.4,0,0.0,17.0,257.0,0.0125,0.034,5.7,1900-12,Windows,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
7622,4.0,91.6,0,0.0,1.0,465.0,0.0,0.014,0.0,1900-10,Windows,Microsoft Edge,Eastern Europe,Instagram ads,Returning_Visitor,0,0
7623,0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,1900-11,Android,Google Chrome,Asia,Tik Tok ads,Returning_Visitor,0,0
7624,3.0,366.0,2,29.0,43.0,1147.0,0.0,0.003,0.0,1900-05,Windows,Google Chrome,Asia,Twitter,New_Visitor,0,0
7625,1.0,6.0,0,0.0,19.0,329.0,0.0311,0.055,0.0,1900-05,Windows,Google Chrome,South America,Twitter,Returning_Visitor,0,0
7626,0.0,0.0,0,0.0,29.0,985.0,0.0,0.004,0.0,1900-03,Windows,Internet Explorer,North America,Google search,Returning_Visitor,0,0
7627,0.0,6.6,0,0.0,7.0,784.0,0.0,0.029,0.0,1900-12,Windows,Microsoft Edge,Western Europe,Google search,New_Visitor,0,0
7628,0.0,6.6,0,0.0,22.0,1741.0,0.005,0.028,0.0,1900-06,MACOS,Safari,Africa,Instagram ads,Returning_Visitor,0,0
7629,1.0,18.0,3,65.0,1.0,2613.0,0.0441,0.053,11.8,1900-05,Android,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,1,0
7630,0.0,0.0,0,0.0,3.0,44.0,0.0,0.05,0.0,1900-05,MACOS,Safari,North America,Instagram ads,New_Visitor,0,0
7631,0.0,0.0,0,0.0,8.0,81.0,0.0667,0.11,0.0,1900-03,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7632,0.0,0.0,0,0.0,22.0,325.0,0.0,0.014,0.0,1900-03,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7633,0.0,0.0,1,139.0,20.0,303.0,0.0276,0.057,0.0,1900-05,Windows,Microsoft Edge,South America,Twitter,Returning_Visitor,0,0
7634,0.0,0.0,0,0.0,4.0,105.0,0.0,0.033,0.0,1900-11,MACOS,Safari,Asia,Google search,Returning_Visitor,0,1
7635,4.0,39.0,3,35.0,61.0,4153.0,0.0134,0.035,0.0,1900-05,iOS,Safari,Southern Africa,Google search,Returning_Visitor,0,0
7636,1.0,6.6,0,0.0,6.0,311.0,0.0,0.04,0.0,1900-03,Windows,Google Chrome,North America,Youtube channel,New_Visitor,0,0
7637,0.0,0.0,3,223.8,82.0,2526.0,0.0083,0.034,0.0,1900-08,Windows,Google Chrome,Southern Africa,Bing search,Returning_Visitor,0,0
7638,0.0,0.0,0,0.0,30.0,705.0,0.0128,0.037,0.0,1900-11,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,0,0
7639,1.0,15.0,0,0.0,11.0,578.0,0.0,0.012,11.0,1900-12,Windows,Google Chrome,South America,Youtube channel,New_Visitor,0,1
7640,3.0,66.5,0,0.0,68.0,2004.0,0.02,0.028,0.0,1900-09,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,1
7641,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,1900-12,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
7642,9.0,134.0,0,0.0,85.0,1272.0,0.0,0.007,37.9,1900-05,Windows,Google Chrome,Western Europe,Google search,New_Visitor,0,0
7643,3.0,56.5,0,0.0,26.0,2548.0,0.0,0.025,0.0,1900-12,MACOS,Google Chrome,North America,Google search,New_Visitor,1,0
7644,0.0,0.0,0,0.0,29.0,1061.0,0.0054,0.014,0.0,1900-08,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,0,0
7645,10.0,160.6666667,0,0.0,43.0,1324.0,0.0086,0.032,6.9,1900-12,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,0,0
7646,2.0,21.0,1,56.2,11.0,1071.0,0.0,0.021,0.0,1900-11,Windows,Google Chrome,North America,Youtube channel,Returning_Visitor,1,0
