,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
7182,3.0,2.995732273553991,0,0.0,49.0,10.31033877534368,-3.7722610630529876,0.0,1900-08,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
7183,2.0,4.104294893075269,0,0.0,2.0,2.787761609283592,0.0,0.0,1900-09,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
7184,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-07,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,0,0
7185,0.0,0.0,0,0.0,74.0,10.829745931052868,-5.132802928070463,0.0,1900-11,Windows,Google Chrome,Africa,Instagram ads,Returning_Visitor,1,0
7186,0.0,0.0,2,3.4657359027997265,23.0,12.091198304010534,-4.092346559559427,0.0,1900-05,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7187,8.0,6.100692574367008,2,4.330733340286331,42.0,12.26654496381207,0.0,2.895239468295025,1900-05,Android,Google Chrome,South America,Bing search,Returning_Visitor,0,0
7188,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,Android,Google Chrome,Northern Africa,Instagram ads,Returning_Visitor,0,0
7189,0.0,0.0,0,0.0,17.0,8.629354610245473,-3.5301677629591155,0.0,1900-05,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
7190,5.0,4.207673247529104,0,0.0,3.0,7.680621596591062,0.0,0.0,1900-10,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
7191,0.0,0.0,0,0.0,10.0,10.15864591988107,0.0,4.090897688918351,1900-03,Windows,Microsoft Edge,Africa,Twitter,Returning_Visitor,0,1
7192,7.0,5.863631175598097,0,0.0,20.0,9.666514084840315,0.0,0.0,1900-03,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,1,0
7193,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,0,0
7194,0.0,6.152236117600313,0,0.0,13.0,8.047526657778029,-4.006333684899388,0.0,1900-08,Windows,Opera,Africa,Google search,Returning_Visitor,0,0
7195,10.0,6.351060221557692,3,3.871201010907891,25.0,13.98522651798774,0.0,1.786343789309636,1900-05,MACOS,Safari,Eastern Europe,Direct Traffic,Returning_Visitor,0,1
7196,0.0,0.0,1,0.0,6.0,7.546588628696573,0.0,0.0,1900-03,Other,Safari,North America,Instagram ads,Returning_Visitor,0,0
7197,13.0,4.636991797988154,2,6.488368715532928,33.0,11.705683188558043,0.0,0.0,1900-08,Windows,Google Chrome,North America,Instagram Page,Returning_Visitor,0,0
7198,1.0,4.182050142641207,0,0.0,13.0,8.231240169217399,-3.6156289923743437,0.0,1900-03,Android,Google Chrome,Africa,Facebook ads,Returning_Visitor,0,0
7199,7.0,4.04305126783455,0,0.0,11.0,9.22763141211751,0.0,0.0,1900-12,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
7200,0.0,0.0,0,0.0,36.0,11.964318074890159,-3.6690768268177565,0.0,1900-05,Windows,Google Chrome,Western Europe,DuckDuckGo search,Returning_Visitor,1,0
7201,0.0,0.0,0,0.0,5.0,5.64634816359411,-2.707550326060559,0.0,1900-05,MACOS,Samsung Internet,South America,Yandex search,Returning_Visitor,0,0
7202,7.0,3.71965111278069,0,0.0,22.0,11.816646604532018,0.0,2.362002076609937,1900-05,MACOS,Safari,Oceania,Bing search,Returning_Visitor,0,0
7203,4.0,3.817712325956905,0,0.0,1.0,9.232077726440233,-4.744432253321599,0.0,1900-05,MACOS,Safari,Asia,Google search,Returning_Visitor,1,0
7204,12.0,5.700218206860434,1,4.535284058523925,48.0,13.58411136669844,-4.2336066295556085,0.0,1900-11,Android,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,0,0
7205,0.0,0.0,0,0.0,5.0,4.74176042993167,0.0,0.0,1900-12,Windows,Opera,Africa,Google search,Returning_Visitor,0,0
7206,13.0,6.619962089290397,2,3.8066624897703196,53.0,13.502143577255374,-5.599422459331958,1.7315299945274303,1900-05,MACOS,Safari,Asia,Google search,Returning_Visitor,0,0
7207,0.0,1.791759469228055,0,0.0,1.0,10.254866276292391,0.0,0.0,1900-05,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
7208,4.0,5.926259136982707,3,3.6805112045274533,88.0,14.652195652819458,-5.843044541989709,0.0,1900-05,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
7209,6.0,6.28797317571213,4,5.532730509988638,127.0,14.450174567726712,-7.013115794639964,1.8384418343465676,1900-05,Windows,Mozilla Firefox,Asia,Twitter,Returning_Visitor,0,0
7210,8.0,5.664695085948154,0,0.0,27.0,7.895324601208046,0.0,0.0,1900-05,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
7211,2.0,4.290459441148391,0,0.0,47.0,11.710824182253678,0.0,2.789966649169981,1900-11,Windows,Google Chrome,North America,Youtube channel,New_Visitor,0,1
7212,13.0,5.698792052856014,3,4.939855112035208,15.0,10.189104204383135,0.0,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7213,0.0,0.0,0,0.0,10.0,6.308924366739633,0.0,0.0,1900-09,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7214,0.0,0.0,3,5.049856007249537,107.0,14.227790686087493,-5.360192770266124,0.0,1900-11,Windows,Opera,Eastern Europe,Google search,Returning_Visitor,0,0
7215,0.0,1.791759469228055,0,0.0,3.0,3.2119784487634306,0.0,0.0,1900-12,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,0,0
7216,1.0,3.5524868292083815,0,0.0,8.0,7.364131577944429,0.0,3.3279006190704474,1900-11,MACOS,Google Chrome,Western Europe,Google search,New_Visitor,0,1
7217,2.0,1.791759469228055,0,0.0,16.0,10.080874509411208,0.0,3.847442339426316,1900-03,MACOS,Safari,North America,Google search,New_Visitor,0,0
7218,0.0,0.0,0,0.0,2.0,3.3877939958031034,-2.995732273553991,0.0,1900-12,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,0
7219,2.0,4.605170185988092,1,4.010358906209431,359.0,18.311922572679425,-4.7914997641795845,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7220,0.0,0.0,0,0.0,127.0,8.565600822695087,-4.431216878864653,0.0,1900-05,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
7221,1.0,4.102643365036796,0,0.0,51.0,9.974440729957406,0.0,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,New_Visitor,1,0
7222,0.0,0.0,0,0.0,2.0,3.0142451393428056,0.0,0.0,1900-12,ChromeOS,Sogou Explorer,Northern Africa,Tik Tok ads,Other,0,0
7223,5.0,1.791759469228055,0,0.0,17.0,10.990580801798853,0.0,4.270691172608478,1900-11,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,0,1
7224,5.0,5.731721843345443,0,0.0,16.0,9.666514084840315,0.0,0.0,1900-05,Android,Google Chrome,North America,Google search,New_Visitor,0,0
7225,0.0,0.0,0,0.0,11.0,8.680257884571175,0.0,0.0,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
7226,0.0,1.791759469228055,0,0.0,6.0,7.82331972562067,0.0,0.0,1900-12,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,1,0
7227,0.0,1.791759469228055,0,0.0,7.0,9.729019876793421,0.0,0.0,1900-03,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,0,0
7228,2.0,3.295836866004329,2,2.1972245773362196,21.0,10.071380656041796,-4.892852258439873,0.0,1900-05,Android,Google Chrome,North America,Google search,Returning_Visitor,0,1
7229,4.0,4.5217885770490405,0,0.0,12.0,8.382308840955512,0.0,4.13769046535613,1900-11,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,1
7230,0.0,0.0,1,6.289715570908998,66.0,10.087184156069608,-3.7465085669505727,0.0,1900-12,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,1,0
7231,0.0,0.0,0,0.0,35.0,13.219750379451641,-3.649658740960655,0.0,1900-05,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
7232,5.0,4.988788923779329,4,5.1149953094204985,84.0,15.234905868018771,-4.186459851129906,1.1755775342581998,1900-12,iOS,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
7233,7.0,5.390212631252292,0,0.0,32.0,9.540504829843181,0.0,0.0,1900-12,Windows,Google Chrome,Western Europe,Facebook ads,Other,0,0
7234,0.0,0.0,0,0.0,62.0,13.888327181401198,-5.843044541989709,0.0,1900-05,MACOS,Safari,North America,Youtube ads,Returning_Visitor,0,0
7235,5.0,4.18418526622189,2,3.392829131991639,40.0,11.537741617095024,-5.1672891041416324,1.2671861120895458,1900-09,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,1
7236,2.0,3.367295829986474,0,0.0,21.0,8.51811752329802,-3.9424822129128545,0.0,1900-11,Android,Google Chrome,Eastern Europe,Google search,New_Visitor,1,0
7237,5.0,6.166257837481145,0,0.0,18.0,11.535918326096171,-5.809142990314028,4.145628111081656,1900-05,Windows,Google Chrome,North America,Instagram Page,New_Visitor,1,0
7238,1.0,3.5667118201397288,0,0.0,21.0,9.023437985480003,-4.6356293934728,0.0,1900-09,MACOS,Google Chrome,Western Europe,Tik Tok ads,Returning_Visitor,1,0
7239,0.0,0.0,0,0.0,12.0,8.768121871582478,0.0,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7240,1.0,1.8718021769015913,0,0.0,33.0,9.099703219589662,-3.623091713575933,0.0,1900-12,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,1,0
7241,4.0,3.8066624897703196,4,6.470799503782602,105.0,14.016602837590133,-6.502290170873972,1.2671861120895458,1900-03,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7242,0.0,0.0,0,0.0,6.0,9.520841041710428,-2.3025850929940455,0.0,1900-05,MACOS,Safari,South America,Facebook ads,Returning_Visitor,0,0
7243,3.0,4.435271149192694,0,0.0,44.0,11.667688661147483,0.0,3.105178117026906,1900-11,Windows,Mozilla Firefox,Africa,Instagram ads,Returning_Visitor,0,0
7244,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-09,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
7245,0.0,0.0,0,0.0,39.0,11.265867381397216,0.0,0.0,1900-05,MACOS,Safari,Asia,Bing search,Returning_Visitor,0,0
7246,9.0,5.928702225460397,1,4.127134385045092,69.0,14.659837374728632,0.0,1.786343789309636,1900-05,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
7247,13.0,5.9769361801255245,0,0.0,112.0,16.119498019181883,-4.4654082436129325,0.9239908481305602,1900-06,Windows,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,0,0
7248,3.0,4.822966130707609,0,0.0,1.0,8.40760024876117,0.0,0.0,1900-03,MACOS,Safari,Eastern Europe,Facebook ads,Returning_Visitor,0,0
7249,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,MACOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
7250,5.0,4.110873864173311,0,0.0,17.0,11.154908712174064,-4.382026634673881,0.0,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
7251,0.0,1.791759469228055,0,0.0,18.0,5.966291259038717,0.0,0.0,1900-05,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
7252,1.0,2.533696813957432,0,0.0,127.0,13.134373261483585,0.0,4.113526452383233,1900-10,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7253,2.0,3.8394523125933104,0,0.0,40.0,12.977971003383445,0.0,2.665459730093947,1900-12,Windows,Google Chrome,North America,Google search,New_Visitor,0,1
7254,0.0,0.0,0,0.0,4.0,3.302298073120331,-2.707550326060559,0.0,1900-06,Windows,Google Chrome,North America,Other,Returning_Visitor,0,0
7255,4.0,6.078215473516637,3,6.515724524425893,15.0,9.540504829843181,0.0,2.3090667820166497,1900-03,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,1,1
7256,9.0,4.782755187996203,0,0.0,54.0,14.518067676407812,-4.186459851129906,2.1322858980455073,1900-08,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,1,0
7257,6.0,5.7551091018215415,0,0.0,20.0,12.12537271838977,-3.5684333010380693,1.0023039535198723,1900-05,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
7258,0.0,0.0,0,0.0,3.0,3.5463126544511407,0.0,0.0,1900-05,Windows,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,0,0
7259,3.0,5.5197527930473305,0,0.0,175.0,14.35848505040777,0.0,1.6536912237911492,1900-11,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,1
7260,3.0,2.9444389791664403,0,0.0,26.0,9.894127923983888,-3.9271366432381942,0.0,1900-05,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,0,0
7261,1.0,1.3862943611198906,0,0.0,1.0,10.353305787169674,-4.382026634673881,0.0,1900-12,Ubuntu,Safari,North America,Youtube channel,New_Visitor,0,0
7262,0.0,0.0,0,0.0,24.0,11.78181731647628,-4.166915255056936,0.0,1900-11,Windows,Google Chrome,Africa,Twitter,Returning_Visitor,0,0
7263,0.0,1.791759469228055,0,0.0,9.0,9.420099990178167,0.0,0.0,1900-05,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,0,0
7264,3.0,1.791759469228055,0,0.0,7.0,6.806737411957679,0.0,0.0,1900-08,MACOS,Safari,Western Europe,Bing search,Returning_Visitor,0,0
7265,6.0,4.200954297280359,0,0.0,13.0,9.267358569679265,0.0,0.0,1900-06,Windows,Internet Explorer,North America,Google search,New_Visitor,0,0
7266,3.0,4.137829674215031,3,5.10594547390058,93.0,11.834718512559713,-5.005647752585217,2.7258603034426,1900-05,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
7267,0.0,0.0,0,0.0,18.0,9.98101982077833,0.0,0.0,1900-11,Windows,Google Chrome,South America,Affiliate marketing,Returning_Visitor,1,0
7268,1.0,1.791759469228055,0,0.0,59.0,13.715137408087026,-5.035953102080546,0.0,1900-11,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,1,0
7269,0.0,0.0,0,0.0,1.0,6.713599307300033,0.0,0.0,1900-03,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
7270,0.0,0.0,0,0.0,7.0,6.390159615887715,0.0,0.0,1900-02,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,0,0
7271,4.0,1.791759469228055,3,2.8213788864092133,221.0,17.04929020312645,-5.221356325411908,0.6456259293189498,1900-08,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,0,0
7272,0.0,0.0,0,0.0,64.0,12.126849252665501,-3.2649197633696074,0.0,1900-07,Android,Google Chrome,South America,Instagram ads,Returning_Visitor,0,0
7273,9.0,5.376435145811989,2,6.444131256700441,30.0,10.860359163047416,-4.482952553263842,2.341143502229633,1900-12,Android,Google Chrome,Southern Africa,Google search,Returning_Visitor,1,0
7274,0.0,0.0,0,0.0,61.0,10.43990693204597,0.0,3.981695515353228,1900-09,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,1
7275,0.0,0.0,0,0.0,25.0,12.797656278235733,0.0,3.7179588825675776,1900-11,Windows,QQ,Eastern Europe,Google search,Returning_Visitor,0,1
7276,0.0,0.0,0,0.0,4.0,6.117779493083676,0.0,0.0,1900-05,Android,Google Chrome,Southern Africa,Affiliate marketing,Returning_Visitor,0,0
7277,1.0,4.470495282661489,0,0.0,1.0,9.560013524938219,0.0,0.0,1900-06,Windows,Mozilla Firefox,Africa,Google search,Returning_Visitor,1,0
7278,4.0,4.301358731606427,0,0.0,20.0,10.591989075040136,0.0,0.0,1900-10,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7279,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-12,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,0,0
7280,3.0,3.565298392342582,0,0.0,13.0,7.790557605480664,-4.319991243754429,0.0,1900-05,Android,Google Chrome,North America,Google search,Returning_Visitor,1,0
7281,3.0,4.198329131699996,0,0.0,17.0,11.399437928896676,0.0,0.0,1900-03,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7282,7.0,5.791488055075306,4,5.376435145811989,29.0,13.59308375186833,-4.4654082436129325,3.089602924681945,1900-11,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,0,0
7283,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,Windows,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,0,0
7284,10.0,6.566813066889472,0,0.0,11.0,7.5373560235123716,-3.759301918410482,0.0,1900-10,MACOS,Safari,Asia,Bing search,Returning_Visitor,1,0
7285,0.0,0.0,0,0.0,11.0,9.9678445140658,0.0,0.0,1900-05,MACOS,Safari,Northern Africa,Twitter,Returning_Visitor,0,0
7286,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,MACOS,Safari,Western Europe,Youtube channel,Returning_Visitor,0,0
7287,0.0,0.0,0,0.0,2.0,3.3877939958031034,0.0,0.0,1900-08,MACOS,Safari,Asia,Google search,Returning_Visitor,0,0
7288,4.0,5.114257966779342,6,4.069026754237811,172.0,15.696988087371858,-4.8283137373023015,2.157631671566539,1900-11,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
7289,13.0,4.985841565510501,3,5.14166355650266,80.0,13.683992064931058,-4.677740878822926,3.1846419529442445,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
7290,0.0,0.0,0,0.0,12.0,8.713591582093281,-3.7172789286356345,0.0,1900-05,MACOS,Safari,Africa,Bing search,Returning_Visitor,1,0
7291,3.0,1.791759469228055,0,0.0,4.0,5.2906416542244985,0.0,0.0,1900-05,Android,Google Chrome,Eastern Europe,Direct Traffic,Returning_Visitor,0,0
7292,0.0,0.0,0,0.0,40.0,11.003926131397467,-5.8781358618009785,2.4415689403484966,1900-12,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,1
7293,0.0,0.0,0,0.0,6.0,7.87157933839036,0.0,0.0,1900-11,Windows,Google Chrome,Asia,Facebook page,New_Visitor,1,1
7294,3.0,4.542230386214217,0,0.0,107.0,14.834954494091933,-6.725433722188183,0.0,1900-10,MACOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
7295,11.0,5.3740541136345525,0,0.0,89.0,13.272022101653072,-3.9220733412816475,2.0243539995909186,1900-05,Android,Google Chrome,South America,Twitter,Returning_Visitor,0,0
7296,9.0,5.937800022522289,4,5.017279836814924,31.0,10.33047898900351,0.0,3.8184883736604074,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,1
7297,0.0,0.0,0,0.0,31.0,10.491592383313064,0.0,1.5248997057285192,1900-11,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,1
7298,0.0,0.0,0,0.0,1.0,14.659837374728632,-6.645391014514646,0.0,1900-11,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,0,0
7299,5.0,5.139321635057579,0,0.0,1.0,6.080976769091795,0.0,0.0,1900-10,Android,Google Chrome,Eastern Europe,Google search,New_Visitor,0,0
7300,1.0,2.653241964607215,0,0.0,4.0,7.757306711805962,-2.995732273553991,0.0,1900-11,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
7301,7.0,4.695924549256556,4,5.5928509139489195,66.0,13.063622226497055,-4.290359446148058,0.0,1900-11,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
7302,9.0,6.860314204416953,1,4.5217885770490405,11.0,12.02770710900717,-4.767689115485866,0.7941543927344735,1900-10,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
7303,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
7304,2.0,2.772588722239781,1,3.1986731175506815,76.0,12.948119469170871,0.0,0.0,1900-12,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
7305,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,0
7306,0.0,1.791759469228055,0,0.0,42.0,12.726625635840332,0.0,0.0,1900-12,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7307,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
7308,0.0,0.0,0,0.0,7.0,7.619085528967547,0.0,0.0,1900-05,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
7309,5.0,4.941642422609304,6,4.91815444130209,1.0,8.01789653580565,0.0,0.0,1900-05,Windows,Google Chrome,Asia,Bing search,Returning_Visitor,1,0
7310,0.0,0.0,0,0.0,12.0,9.191764727137683,-3.055482277959765,0.0,1900-06,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
7311,0.0,0.0,0,0.0,14.0,8.091257635695118,-2.5421121235587796,0.0,1900-11,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,0,0
7312,3.0,3.5553480614894135,0,0.0,25.0,12.007762140890428,-5.2030071867437115,0.0,1900-05,Android,Google Chrome,South America,Youtube ads,Returning_Visitor,0,0
7313,1.0,1.3862943611198906,0,0.0,27.0,10.728353333977878,0.0,0.0,1900-05,MACOS,Safari,North America,Bing search,Returning_Visitor,1,0
7314,4.0,6.394426524998027,3,6.149536101678477,58.0,14.148019620359118,-4.947660494934867,0.0,1900-12,MACOS,Samsung Internet,North America,Facebook ads,Returning_Visitor,0,0
7315,4.0,2.995732273553991,3,1.0986122886681098,27.0,10.725891195302399,-4.219907785197447,0.0,1900-05,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
7316,5.0,5.181783550292085,0,0.0,16.0,10.997261782359312,-4.474141923581687,2.4415689403484966,1900-10,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
7317,0.0,0.0,0,0.0,107.0,14.92110819898435,-5.744604469176456,0.0,1900-06,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7318,0.0,0.0,0,0.0,45.0,10.584201636596273,-5.44914025628262,0.0,1900-12,iOS,Safari,Eastern Europe,Google search,Returning_Visitor,0,0
7319,0.0,1.791759469228055,0,0.0,3.0,5.451287341635634,-3.2188758248682006,0.0,1900-11,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,1
7320,3.0,3.1354942159291497,4,5.1647859739235145,16.0,9.061872703767351,0.0,0.0,1900-03,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7321,13.0,5.627705728096349,2,4.442651256490317,85.0,13.597560032662498,-4.710530701645918,3.6639814989817094,1900-11,Android,Google Chrome,Asia,Google search,Returning_Visitor,0,0
7322,3.0,4.832305758571839,0,0.0,28.0,9.927902176848173,-4.55638002181866,0.0,1900-11,Windows,Microsoft Edge,North America,Facebook ads,Returning_Visitor,0,0
7323,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
7324,3.0,5.195730777772936,2,5.0072963928307415,34.0,11.301866905665474,0.0,4.906882077957429,1900-11,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,0,1
7325,4.0,4.1944404942965265,3,6.097175001530096,37.0,14.333906001748943,-4.240527072400182,0.0,1900-08,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,0,0
7326,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
7327,5.0,6.059823884621325,1,2.5649493574615367,54.0,12.21263292307841,-5.744604469176456,0.0,1900-05,MACOS,Safari,Africa,Google search,Returning_Visitor,1,0
7328,0.0,1.791759469228055,0,0.0,2.0,6.699947105737118,0.0,0.0,1900-12,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7329,10.0,5.0383045018220525,0,0.0,90.0,13.586805864564433,-6.3771270279199666,0.0,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,0
7330,0.0,0.0,0,0.0,20.0,9.666514084840315,0.0,3.862917123204395,1900-11,Windows,Mozilla Firefox,North America,Google search,New_Visitor,1,1
7331,1.0,4.553876891600541,2,5.7791991139409555,1.0,12.085212591826199,-4.7914997641795845,0.0,1900-12,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7332,10.0,5.7549507612306,0,0.0,35.0,12.63286046899991,-3.564893474332945,0.0,1900-09,iOS,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7333,0.0,0.0,0,0.0,63.0,11.697093651426535,-3.523365015636363,0.0,1900-05,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
7334,0.0,0.0,0,0.0,5.0,6.993385403287038,0.0,0.0,1900-11,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,1,0
7335,4.0,5.249652194566756,2,4.784988612563928,4.0,9.782903126673556,0.0,0.0,1900-12,Windows,Opera,North America,Google search,New_Visitor,1,0
7336,0.0,0.0,0,0.0,17.0,9.22763141211751,0.0,0.0,1900-05,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
7337,6.0,5.786283696167945,0,0.0,6.0,5.262484557965082,0.0,2.351623985537346,1900-09,MACOS,Safari,Eastern Europe,Bing search,New_Visitor,0,1
7338,0.0,0.0,0,0.0,19.0,10.656000722083137,0.0,0.0,1900-03,Windows,Internet Explorer,North America,Google search,Returning_Visitor,0,0
7339,0.0,0.0,0,0.0,21.0,9.536584563860558,0.0,0.0,1900-05,Android,Android,North America,Instagram ads,New_Visitor,0,0
7340,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,Android,Google Chrome,Asia,Instagram ads,Returning_Visitor,1,1
7341,4.0,4.368181227851829,0,0.0,48.0,12.874989911251125,-5.360192770266124,0.0,1900-10,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,1,0
7342,4.0,5.0271645960474665,2,4.207673247529104,16.0,9.205276924169988,0.0,0.0,1900-10,MACOS,Safari,Asia,Bing search,New_Visitor,0,0
7343,3.0,4.297285406218791,1,3.871201010907891,81.0,14.851172627805514,-4.656463480375642,0.0,1900-12,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
7344,2.0,3.258096538021482,0,0.0,11.0,9.485046844949414,-2.995732273553991,0.0,1900-02,MACOS,Safari,Southern Africa,Twitter,Returning_Visitor,1,0
7345,4.0,3.0301337002713233,0,0.0,13.0,11.746547213449213,0.0,3.8932230541983186,1900-06,MACOS,Safari,Asia,Bing search,Returning_Visitor,1,1
7346,5.0,4.566948973167894,0,0.0,16.0,12.86014333148468,0.0,0.0,1900-11,Windows,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,0,0
7347,1.0,1.791759469228055,2,7.383989457978509,13.0,8.735555032887696,-3.844364356954331,0.0,1900-12,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
7348,6.0,4.754451888703846,0,0.0,26.0,10.602336458559176,0.0,4.587347304637251,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,1,1
